"Table S1 Complete dataset used from train and validated machine learning methods, which are collected from literature data. ",,,,,,,,,,,,,,,,
Citation,Sample Name,Tectonic Setting,,Latitude ,Longitude ,Rock Name,Rock Type,P,Ti,Y,Nb,Dy,Yb,U,Hf,Th
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,209.0912475,14.6867393,1086.628075,4.490536564,123.3991412,406.3571837,153.2415815,8207.320163,104.1920088
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,210.7518824,10.28115365,1949.95527,4.896897278,243.6806355,691.5712033,263.2208275,8348.031066,197.7576168
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,243.9481348,12.41654352,1887.734194,6.444881534,220.7893535,653.8584546,282.8708683,8580.007739,271.5088189
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,194.5121203,10.53988246,704.9236311,3.325236383,79.50745087,304.5688295,123.7497813,7392.236934,64.75963117
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,241.6591672,13.01211927,1091.779785,4.016235167,129.9233108,429.4682783,160.4042101,7424.654541,104.3721499
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,193.8828458,32.32504636,590.9035815,5.177060031,70.19302184,267.4782539,88.98625996,6714.918777,45.85224376
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,224.7009038,38.74197732,946.5478251,6.933578108,101.3598784,352.260765,148.7611307,8134.068891,87.25147344
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,270.5620158,46.52671789,1351.439407,3.643327588,159.1392713,482.451409,110.7559629,7566.345058,72.99912844
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,231.4161891,13.0226196,1050.171018,3.664701694,114.4766234,396.5092342,139.0356595,9093.254212,98.16541256
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,162.3544263,12.15398547,563.9887936,4.623249313,62.96263958,267.1224317,128.1408755,8566.850545,81.71485503
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,299.4215526,17.68346773,3753.030267,14.19511136,453.4311693,1237.451526,914.5869754,8501.405594,741.0942654
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,173.8198102,11.63915684,628.4866587,4.922007232,68.51800367,272.0354,133.3109476,7444.367932,68.29782816
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,202.0594128,9.055930072,1015.11713,3.727321945,125.2643938,391.955252,167.3741719,7769.391235,96.03021777
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,183.2375912,10.18054884,834.6490128,11.32386126,95.56958006,358.4580168,307.8313557,8608.474337,149.684177
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,170.7986749,11.4502436,1136.584827,5.348859583,129.1250481,420.5268144,142.0961373,7179.702355,81.38580038
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,199.691537,11.98151623,894.4542825,3.36260786,104.4977085,366.7454567,141.5532787,7750.711436,84.65139364
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,258.425806,17.6440806,1056.393665,1.864474726,111.3192118,413.2465715,101.4369326,7478.998825,67.50418722
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,180.4508865,12.32637046,590.8231132,4.906623899,64.15273567,248.4119501,129.2241588,7957.88126,58.66073199
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,188.1489652,17.2630988,556.3761747,5.914500819,61.61683964,247.4491326,134.6972568,8424.361531,60.73218481
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,202.7597259,11.07478216,981.254218,4.093907268,104.5789835,369.4722939,125.9414033,8178.106011,77.94818106
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,211.3663883,18.44828787,507.2864986,3.857088435,52.4230318,216.5103105,98.12345736,8601.156764,55.68616786
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,472.5210281,6.997191349,6211.555393,31.09311068,697.7793747,2102.218125,1549.506296,8606.456242,1321.116824
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,224.4121052,16.35818641,879.9048211,4.547352669,80.37593144,334.0123925,163.4200595,6903.431346,99.60507361
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,203.6368092,12.48734611,700.4082469,5.620981026,81.65535061,301.063509,144.5964369,7569.717362,80.82859524
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,209.0690789,12.60424399,623.4429597,3.852377011,61.70725507,254.5812519,118.965711,7406.955382,63.8075676
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,285.1456643,16.91676821,1355.121046,16.42288407,145.318891,542.1299447,452.7585026,7893.982021,503.7768543
[23434] ELLIS B. S. (2019),samp. CPT 13,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,238.7953465,12.34735814,927.4659224,7.635693798,94.83020225,355.6189185,196.8554012,8969.300583,109.9873895
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,550.9281417,11.54676821,8845.664791,51.89534515,1133.075422,2690.904277,1895.963891,6307.90221,1764.842752
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,181.8684647,9.654080327,990.2685349,2.873986559,110.4208417,402.478631,165.4080392,7618.200512,87.00290804
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,168.008931,9.421343654,1068.142976,8.297482152,105.0271081,464.2730615,314.3070932,7989.107498,177.7018038
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,238.0742684,15.94685895,1131.673038,2.346172794,138.7115509,443.0018629,91.22996139,6207.342001,51.6350764
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,160.1105137,8.680256251,631.7794436,8.283882528,58.37168486,284.067273,193.9085545,7833.180568,83.87002496
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,237.0724704,17.67268514,2818.389359,40.07213727,278.7357293,1217.228844,1125.19422,7585.474183,906.7776458
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,156.1955129,11.57302594,1409.124602,29.33729433,133.8366251,630.8828709,649.2060725,7659.400531,534.6704113
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,212.7014792,11.1861815,1430.116982,3.109721237,169.0106869,526.1998449,156.2600699,6981.269248,101.3219298
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,223.8793224,11.58732347,599.9053935,4.537872014,60.28075925,256.557257,119.1930422,8231.211428,57.823083
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,321.9634472,16.29940413,2458.189206,4.151061308,307.4831963,935.7273277,138.2018435,6684.74785,112.0875266
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,190.9897588,11.48762485,1536.863853,3.569889116,178.4075761,523.5362681,134.7258692,8519.645067,88.27397139
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,206.8227051,15.03544444,1648.393046,6.578167185,211.1801581,660.2065429,139.0535852,7045.494017,108.9185949
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,245.6246661,20.67870862,1666.254957,2.664319027,195.2184425,605.0553837,117.3212868,7114.633805,87.54643568
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,572.1702821,11.20247182,6343.380997,49.79259784,730.4201267,2151.389515,1411.784685,9208.060563,1733.564793
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,180.910488,11.51358621,805.7513564,3.641633356,85.93404405,310.6715512,109.8585842,8477.948816,54.58610929
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,223.4160003,17.25787704,548.8572369,3.636425232,57.91357608,253.0439813,102.4110597,8129.037189,66.78286535
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,226.2284878,17.36316272,799.3116707,4.960704886,82.60695796,304.992055,125.6629349,9776.756024,74.53360026
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,200.2736003,9.762659561,886.1450204,4.613162183,88.40444956,293.7016834,115.4211349,11412.60945,78.12457071
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,166.2613799,10.86810675,770.246728,5.15763623,71.77329522,266.4985085,112.5606417,12372.23947,63.25022005
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,262.2555341,12.75630795,1475.125553,4.52418694,153.7637493,459.3847975,153.2947132,10525.38255,120.8232903
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,177.9945716,8.818132216,1349.218421,4.167075002,140.3130187,407.9377662,127.5675861,11477.49905,102.0786486
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,250.2822433,13.58523706,4399.345439,14.93084946,426.9208008,1101.092151,721.8771206,13149.18225,873.3016266
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,163.683655,12.94416781,698.2023452,2.765850606,67.94865431,225.0507048,77.65315512,12331.2308,50.94040387
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,202.2563129,14.27400044,1846.769457,5.318381969,185.9221375,506.2893878,179.5424828,12981.06564,185.5163909
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,189.6131889,12.48431738,1202.281635,3.823086163,126.4062855,351.5639994,113.9488233,11883.07714,95.57113288
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,218.9752897,18.09344788,901.3254284,4.258221165,88.12573779,315.9037825,121.039488,11342.82475,94.53762745
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,244.1767917,12.9662203,977.0054431,4.550950623,93.83994283,325.0536555,126.5274877,11413.34448,94.35748611
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,285.4184522,13.88900229,2663.563287,3.25828027,302.0102622,945.1496955,203.481754,8586.612762,202.3830967
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,153.6259453,12.19063059,711.5935481,4.721318592,72.56900557,264.6061848,99.23848307,9574.778139,54.81286552
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,286.697451,14.29623902,2048.552457,3.037828656,239.0305454,698.5625365,133.9020724,7911.820154,103.0275959
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,165.1453917,14.90616093,601.2638999,3.87971633,60.67238402,240.7747109,99.89220648,8834.954855,51.89109328
[23434] ELLIS B. S. (2019),samp. FIR GROVE,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,204.2694561,15.22540567,924.2621771,5.26915876,101.2555569,346.222787,148.1572157,8770.756698,94.80887054
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,205.0355422,8.58573432,1346.55952,3.71279768,139.406187,434.3354042,133.5487868,11260.4708,111.3131018
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,200.6964093,8.459955361,850.5254682,3.768441329,86.78381527,313.3185135,116.8128314,9191.399578,71.72024632
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,213.2536594,15.05431528,902.0206515,2.889994808,101.6982779,337.4815879,129.40954,7554.228059,86.02461323
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,178.5694401,12.67489767,608.0847533,5.803960691,67.65282056,261.4139046,136.7614318,7895.752254,64.35953204
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,176.5305406,8.76852391,579.8628867,5.401269078,59.10687159,244.8620903,124.3665504,8897.802085,62.03309057
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,167.812928,18.41629123,666.4209445,2.993488251,69.55567737,267.4991935,89.63371718,8789.633104,57.56006609
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,199.8243358,11.98422449,1164.079363,8.056096509,134.1163348,427.0232311,196.467954,8738.705505,138.2240885
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,182.5543498,8.806770932,1344.946263,3.642447054,150.6429669,468.9671742,151.8760728,9594.316917,116.943065
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,199.9083732,8.135620964,1829.259134,4.287969057,199.7900013,536.1326672,179.1994573,10952.7704,150.8888026
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,229.5839135,7.685285823,2156.868965,4.683213377,231.6885087,611.6551242,203.8154813,11597.05482,186.608473
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,255.870599,11.69752954,1444.460164,8.916688816,156.513434,481.3759049,285.8157603,11349.15177,224.0409668
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,160.3039759,34.87232615,896.8900782,4.17922998,95.07024876,326.3337029,112.161677,9545.684233,71.90284995
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,306.2433607,13.49434104,1133.262258,8.124338194,118.6612091,451.8200952,216.3942472,9154.58601,157.5642
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,229.6584612,11.75763707,1138.721532,4.444234664,124.77488,421.3555934,173.8362319,9006.235714,132.7061915
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,203.0853963,30.02070019,651.8403055,4.501427938,69.7300674,291.2813982,131.7494617,7529.104268,69.16127899
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,174.5356652,8.326469259,1098.893969,3.876936424,139.5620615,433.6527451,165.1708884,7341.15108,101.6478254
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,208.5313139,13.67898979,1193.971843,3.978955922,146.2782194,458.8382728,160.4166585,7875.614265,107.7106745
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,240.6897064,15.6651817,748.3826595,2.902434031,77.38264264,297.4115573,114.4412686,7588.670884,66.23931459
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,156.9506585,7.765264217,774.4985788,7.219210875,89.5309518,352.9697533,203.691511,6566.964592,108.689314
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,181.2221008,15.03236902,497.2278762,3.785379813,59.35553957,252.1643976,118.1105851,6628.559658,54.73461659
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,232.5353976,15.72576816,575.1281051,4.867076552,64.9451106,244.2477012,141.6828409,6599.699501,63.6064544
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,338.5422752,14.32506505,1451.232936,10.20287738,144.3072032,543.6364625,378.0940515,6712.281105,242.2959703
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,187.8091853,12.44644705,545.135302,3.802422935,58.21598716,255.7049039,129.7160287,6619.567024,58.94461555
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,262.4776675,18.82080296,1634.922255,5.17226852,204.3548903,646.132249,190.1337607,5628.637847,123.9015516
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,164.1736081,12.36281367,343.1964605,2.79067614,33.42406473,175.5600891,90.46192999,8307.522205,31.38706219
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,225.8888876,7.757625121,815.6824512,10.83667434,92.55969718,357.4231657,243.8837029,7657.781848,128.524695
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,448.7973218,14.19654382,2979.303147,20.73400632,355.1843896,1088.129271,800.4549067,6515.464418,797.3516744
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,236.7803013,20.65437383,851.8143815,3.525173839,97.20982957,358.9526491,168.1760911,7203.96889,119.0698236
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,259.7135591,13.65925153,628.9073362,3.670669979,72.15347821,281.2244489,97.30442075,6947.408089,48.8574823
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,202.1447608,18.5536092,709.7689085,2.973611095,102.2175708,320.3924602,70.87697023,5928.204884,31.83882582
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,291.4015167,11.90338214,1473.031371,12.43397365,181.1887632,642.7433234,594.9503713,5625.095727,373.5589037
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,167.6280948,11.0224778,687.5772293,3.490370612,74.44304817,306.1894319,124.2873857,6345.577835,64.97888116
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,217.1783725,16.09744614,535.8408101,3.036940903,59.08162614,238.51482,102.5142341,6584.484196,52.49731034
[23434] ELLIS B. S. (2019),samp. BIG BLUFF,Continental Flood Basalt,Plume,43,-115,Rhyolite,Felsic,223.6324778,10.79020357,558.1641267,5.131381767,60.61634977,254.2949596,139.4116902,7270.95652,60.38821704
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,414.8375644,7.554447182,2943.296936,24.28415583,321.4420434,827.192318,174.5373516,9749.961544,97.37686676
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,251.1213354,7.338015,1980.954946,14.93845688,217.4915795,544.042742,104.3864653,10032.44393,54.95985885
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,346.4690775,7.434648367,1233.944396,34.0357234,134.095419,396.7415077,127.1238063,10705.17148,55.84326166
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,380.1036011,7.717385403,1305.462153,27.46189319,144.5907005,450.8973398,127.5303726,10222.76662,60.96943956
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,321.5887497,7.206344311,2508.665195,20.14198907,281.4849046,689.7312094,145.3675355,10246.2934,91.41832094
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,533.6654628,9.41749839,3062.594209,41.03229686,353.8560548,902.4740029,208.6529834,10038.7921,124.2789382
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,458.8024842,7.875497436,1724.641802,50.62805589,180.6548481,523.7143427,206.3367028,10259.75487,123.2838035
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,255.8286039,7.795007654,1159.619702,12.20983136,136.2215175,421.2585839,91.07613492,10428.71343,42.91891543
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,553.8971133,8.297673577,2069.160139,55.7681061,227.8387609,636.4449131,248.3006091,10213.84823,160.4497851
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,356.8526243,7.913884238,1148.97562,23.51981544,116.9402808,358.5608434,99.71740883,10036.69437,45.60055523
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,1534.928631,2.614979674,7676.583161,461.1986277,870.5902173,2129.559725,1250.348342,9565.353019,1685.127718
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,501.6442979,9.004774105,1704.02623,37.97329358,181.2010162,517.1533354,169.9501674,9824.558871,111.0941809
[23460] BANIK T. J. (2018),samp. BRE1201,Ocean Island,Plume,64.522,-21.7896,Rhyolite,Felsic,425.2621589,8.160496617,1460.496269,31.32009374,146.7816232,445.7345752,115.2790188,9947.531332,60.97855902
